time,Cit_mrna_Theta_1,Cit_foldedP_Theta_1,Cit_fluo_Theta_1,Cit_AU_Theta_1,Cit_mrna_Theta_2,Cit_foldedP_Theta_2,Cit_fluo_Theta_2,Cit_AU_Theta_2,Cit_mrna_Theta_3,Cit_foldedP_Theta_3,Cit_fluo_Theta_3,Cit_AU_Theta_3
470.0166667,1.5739961186433042,245.00009398471354,202.08280207048483,13916.82758272849,1.671677423023825,251.27884025252195,201.1609091976007,13160.672644849226,1.244757763972025,218.3446970042837,202.50410758359365,16735.00993351548
475.0333333,1.1971645255508685,210.91096476330583,194.39516800403135,13387.4036202449,1.2826065737597858,218.54802441143806,194.5155938442443,12725.91213230151,0.9219739013455314,180.4630994950259,190.4544867248699,15739.225071805473
480.0333333,1.7360753029684959,182.2319035278195,185.01279515025806,12741.268155054304,1.7682398110539244,190.44543594986334,186.20524412002706,12182.219062306467,1.6700126116918776,151.21590534739516,176.84287172339185,14614.356470476518
485.0333333,3.1219702370334614,175.1443484475338,175.3384502853967,12075.025466014547,3.0814120977664627,181.9129358231078,177.44409775115702,11609.033248948232,3.320320388836592,151.84781830580758,163.92469566832372,13546.793905034607
490.0333333,4.09227179953914,183.82082367951676,167.09923608772857,11507.615858510577,4.01733335331988,188.12918098287295,169.7686079088473,11106.87500355933,4.396232156212522,171.5807751940221,154.2062200666486,12743.65569873663
495.0333333,4.7716055074577035,200.69709197108966,161.0833413821134,11093.319498226077,4.684381101208626,202.4133079223055,163.93337725521624,10725.113155564339,5.097668686141604,199.05023975271334,148.4539803594619,12268.28860723211
500.0333333,5.247224948262691,221.06737021886173,157.46765113724243,10844.317914643163,5.159797911296182,220.48939184742167,160.16515805487606,10478.582656435417,5.554967525765012,227.9984302615156,146.46269929590224,12103.728447061847
505.0166667,5.580218659489279,242.1043961029125,156.0952056820932,10749.801772891777,5.498635939156521,239.69903951047542,158.38887584064938,10362.371863595228,5.853101739902533,255.21585767518872,147.60434469726252,12198.074420387009
510.0166667,5.813356336680068,262.19888806547544,156.64772574375962,10787.85214806189,5.740131836315834,258.4593708976026,158.37234590332284,10361.290415440802,6.047469183762634,279.2679249186998,151.12853174059313,12489.314464262958
515.0333333,5.9765821716672045,280.51730699277016,158.74947689697098,10932.593353752623,5.912250263342955,275.89208042504265,159.81649721159008,10455.772005793266,6.174186289128823,299.7165910984268,156.31582469711628,12917.99415965943
520.0333333,6.090860875487611,296.7082507479847,162.02683088496997,11158.294748978926,6.034922124058083,291.57137648546563,162.40950171656183,10625.415718344952,6.256799019339854,316.6521392807207,162.54632854557696,13432.885166261625
525.0333333,6.170870410121552,310.7095756929523,166.1397613443448,11441.539752890283,6.122352546121768,305.3541971915419,165.85735517877225,10850.986734724622,6.310658071580904,330.41754145526767,169.3213894917203,13992.778560952785
530.0166667,6.2268871967742605,322.62340742915075,170.79599741433054,11762.20056076977,6.184665766644173,317.2671124885266,169.89939661845418,11115.43167294229,6.345771272735137,341.45115591100034,176.26091673623472,14566.263507784837
535.0166667,6.266106027260585,332.6365866412677,175.75484125304214,12103.701044759273,6.2290775098193905,327.43204867202115,174.31445974120643,11404.281035856091,6.368663179058909,350.2011043229494,183.0894011850738,15130.571839333148
540.0166667,6.29356416550583,340.9712729478723,180.82515538760742,12452.87814878816,6.2607305509973425,336.0184277308477,178.9214247454828,11705.685312409647,6.383587474633383,357.08224500038403,189.61795892701986,15670.094123432476
545.0166667,6.312788331935292,347.85535228701787,185.86036419869038,12799.637656024386,6.283290237063161,343.213123446301,183.57663050334912,12010.245673158037,6.3933173140386375,362.45779914948037,195.72628471242015,16174.888292378531
550.0333333,6.326247667996,353.5056711679817,190.75221685072327,13136.524660860698,6.299368917751867,349.2023078409022,188.16971969811897,12310.742144177573,6.399660646907385,366.63468018615856,201.3463835406727,16639.335215655483
555.0333333,6.335670909348793,358.11942684888515,195.42434338471128,13458.279796636785,6.3108284848166605,354.1611219187966,192.61889440846852,12601.823210256543,6.403796159403375,369.8659771135579,206.44880418619366,17061.001033730405
560.0333333,6.342268370996555,361.8706226641221,199.82617762552164,13761.420724758622,6.318995924185781,358.24841046843414,196.86616550590705,12879.695013333405,6.406492291449314,372.356751267482,211.03148072653752,17439.715018053335
565.0333333,6.346887429259641,364.90954619679883,203.92753078423118,14043.868435206201,6.324817004967201,361.60464230380137,200.87292193700128,13141.831478949975,6.40825002482095,374.27097347092143,215.11098032948635,17776.846285136096
570.0333333,5.547380844287175,365.15942928535594,207.68717087985914,14302.783406930119,5.566034840152475,362.3605201936815,204.59303021992451,13385.214388235067,5.4509195689893595,372.58496066536566,218.6698574757789,18070.953131194914
575.0333333,3.9790358911397545,347.0444876737669,210.22464349490264,14477.531423671977,4.058184419453702,346.2656169201253,207.25498824586637,13559.369288973441,3.664164835784665,346.12882817414595,220.29242075688308,18205.042325488554
580.0166667,2.8809962912949674,316.5267490868706,210.29472799719176,14482.357930057407,2.98351261910775,318.3808912091328,207.74453245090695,13591.397037572417,2.499297017862706,305.28344087402206,218.16029919932774,18028.84305787408
585.0333333,2.1122298054269537,281.0354001513623,207.5256321065199,14291.658723219012,2.2175748826888366,285.3551292542732,205.68286416783917,13456.515258185203,1.7398659330175081,260.8172763764051,212.03506185549176,17522.651311852733
590.0166667,1.5739961186544125,245.0000940557332,202.08330964152705,13916.862537601502,1.6716774230625762,251.27884046031716,201.16188388936635,13160.736412702086,1.2447577639701692,218.34469700534783,202.50414279735233,16735.012843592755
595.0166667,1.1971645255321715,210.9109648220347,194.3956080935317,13387.433927869493,1.2826065738065695,218.54802457663055,194.51644500736472,12725.9678184646,0.9219739013437853,180.4630994958461,190.45451639784167,15739.227523990196
600.0166667,1.7360753029574394,182.23190357397303,185.01317673030516,12741.294433310895,1.7682398110991315,190.4454360816822,186.20598740872003,12182.267690935216,1.6700126116906868,151.21590534800586,176.84289672740277,14614.35853681671
605.0333333,3.121970237025772,175.14434848397298,175.3387811343677,12075.048250576312,3.081412097798718,181.91293592917938,177.4447468360477,11609.07571442427,3.3203203888358703,151.8478183062558,163.9247167380191,13546.795646241588
610.0333333,4.092271799533699,183.82082370829883,167.0995229500533,11507.635613845885,4.017333353342873,188.12918106818879,169.76917472859375,11106.912086952752,4.3962321562120135,171.58077519435173,154.20623782107768,12743.657165968843
615.0333333,4.771605507453842,200.69709199383107,161.08359010564243,11093.336627058587,4.684381101225023,202.4133079908972,163.93387223559043,10725.145538966772,5.097668686141245,199.05023975295524,148.45399532026983,12268.289843598497
620.0166667,5.247224948259966,221.0673702368326,157.4678667924232,10844.33276615917,5.15979791130787,220.48939190254728,160.16559030045377,10478.610935501056,5.554967525764758,227.99843026169273,146.46271190265605,12103.729488888383
625.0333333,5.58021865948734,242.10439611711834,156.09539266530513,10749.814649856546,5.498635939164858,239.6990395547635,158.38925330221895,10362.396558493345,5.853101739902354,255.21585767531852,147.6043553203657,12198.075298283966
630.0166667,5.813356336678705,262.1988880767055,156.6478878669199,10787.86331299056,5.740131836321777,258.4593709331735,158.3726755240841,10361.311980420589,6.0474691837625105,279.26792491879456,151.12854069216786,12489.315204024218
635.0333333,5.976582171666226,280.5173070016484,158.74961746522584,10932.60303426055,5.912250263347197,275.892080453605,159.8167850548316,10455.790837536944,6.174186289128739,299.716591098497,156.31583224017385,12917.994783020344
640.0166667,6.09086087548694,296.7082507550021,162.0269527640641,11158.30314242123,6.034922124061104,291.5713765083922,162.40975307716144,10625.432163262529,6.2567990193398035,316.6521392807734,162.5463349017448,13432.885691537565
